,data_id,cluster_label
894,9466798,22
895,9467475,91
896,9467632,62
897,9467683,93
898,9467827,79
899,9499140,93
900,9466780,91
901,9466781,52
902,9466786,67
903,9466791,60
904,9467282,22
905,9467332,22
906,9467334,91
907,9467347,67
908,9467472,22
909,9467484,22
910,9466759,26
911,9466771,5
912,9466778,91
913,9466785,26
914,9466790,60
915,9467319,91
916,9467351,52
917,9467485,22
918,9467769,91
919,9467823,52
920,9467956,26
921,9466753,26
922,9466760,91
923,9466775,60
924,9467326,91
925,9467331,81
926,9467336,91
927,9467383,93
928,9467482,48
929,9467765,67
930,9467768,91
931,9489559,81
932,9466767,60
933,9467049,78
934,9467285,93
935,9467352,93
936,9467360,93
937,9467761,5
938,9467785,52
939,9499150,22
940,9610082,22
941,9714776,48
942,9466793,41
943,9466796,41
944,9467829,65
945,9682831,5
946,9466777,91
947,9466787,81
948,9466788,30
949,9467486,52
950,9467635,78
951,9682840,67
952,9444175,91
953,9444181,91
954,9444418,91
955,9467250,65
956,9467771,91
957,9467825,60
958,9467954,67
959,9715430,4
960,9444174,91
961,9444178,52
962,9444179,60
963,9444182,22
964,9444302,60
965,9466769,67
966,9467479,93
967,9467770,47
968,9467828,65
969,9469256,67
970,9444173,91
971,9444180,60
972,9444369,60
973,9444370,47
974,9444442,91
975,9466744,26
976,9467376,93
977,9467377,93
978,9467830,78
979,9469255,67
980,9444263,4
981,9444264,78
982,9444270,65
983,9444303,60
984,9444304,60
985,9444306,60
986,9444307,91
987,9444323,60
988,9444347,91
989,9498978,67
990,9682823,60
991,9682825,92
992,9444322,60
993,9444372,30
994,9467824,4
995,9469254,47
996,9499139,93
997,9682826,60
998,9682827,60
999,9633949,81
1000,9444308,67
1001,9444440,78
1002,9444443,79
1003,9444444,79
1004,9470818,67
1005,9435907,47
1006,9435909,47
1007,9444439,21
1008,9444441,21
1009,9444445,79
1010,9594683,47
1011,9633937,26
1012,9435900,60
1013,9435912,47
1014,9436034,91
1015,9436140,82
1016,9436141,93
1017,9444282,41
1018,9444367,62
1019,9466776,91
1020,9633786,47
1021,9682817,91
1022,9682818,91
1023,9682824,93
1024,9435901,91
1025,9435905,52
1026,9436017,1
1027,9436041,91
1028,9436043,93
1029,9436073,60
1030,9436209,91
1031,9436211,93
1032,9436232,65
1033,9469253,47
1034,9633986,47
1035,9682820,60
1036,9682822,91
1037,9435891,62
1038,9435898,9
1039,9435911,28
1040,9436016,5
1041,9436035,91
1042,9436039,28
1043,9436040,93
1044,9436046,1
1045,9436065,93
1046,9436066,93
1047,9436153,93
1048,9436282,21
1049,9436283,78
1050,9435904,91
1051,9435906,1
1052,9435910,41
1053,9436044,91
1054,9436045,91
1055,9436051,93
1056,9436068,1
1057,9436070,93
1058,9436154,30
1059,9436285,93
1060,9444324,26
1061,9435913,52
1062,9435994,62
1063,9436033,52
1064,9436037,91
1065,9436071,30
1066,9436210,93
1067,9436284,4
1068,9436231,65
1069,9682821,91
1070,9426363,91
1071,9435902,91
1072,9436067,82
1073,9633987,60
1074,9682819,91
1075,9834993,65
1076,9426284,1
1077,9426382,91
1078,9426389,93
1079,9426484,67
1080,9426494,91
1081,9426514,93
1082,9436072,60
1083,9426271,62
1084,9426275,33
1085,9426281,22
1086,9426282,1
1087,9426385,5
1088,9426412,60
1089,9426413,1
1090,9426493,91
1091,9426560,65
1092,9426584,78
1093,9436069,60
1094,9426279,47
1095,9426335,78
1096,9426366,1
1097,9426384,91
1098,9426486,78
1099,9426594,93
1100,9436180,93
1101,9426274,52
1102,9426283,91
1103,9426369,93
1104,9426381,81
1105,9426388,26
1106,9426390,91
1107,9426398,91
1108,9426495,47
1109,9426547,91
1110,9426548,91
1111,9426586,4
1112,9426276,5
1113,9426399,91
1114,9426280,91
1115,9426365,91
1116,9426380,67
1117,9426386,5
1118,9426552,78
1119,9469615,1
1120,9573903,4
1121,9418618,5
1122,9418636,60
1123,9426277,91
1124,9426278,93
1125,9426387,47
1126,9469252,1
1127,9418616,60
1128,9418642,93
1129,9418763,52
1130,9470216,1
1131,9594341,67
1132,9714777,41
1133,9418463,93
1134,9418465,91
1135,9418469,60
1136,9418473,52
1137,9418621,91
1138,9418756,91
1139,9426391,26
1140,9436208,22
1141,9470307,1
1142,9418458,62
1143,9418466,91
1144,9418571,91
1145,9418603,1
1146,9426588,1
1147,9469251,1
1148,9470757,4
1149,9418461,91
1150,9418462,91
1151,9418468,91
1152,9418471,52
1153,9418617,91
1154,9418620,60
1155,9418757,91
1156,9426585,78
1157,9426591,67
1158,9470631,4
1159,9471210,79
1160,9418602,47
1161,9418643,81
1162,9426593,67
1163,9444489,81
1164,9471360,67
1165,9418464,60
1166,9418467,60
1167,9418615,91
1168,9418629,67
1169,9418706,62
1170,9426555,65
1171,9426590,67
1172,9409700,91
1173,9418570,92
1174,9426592,67
1175,9409705,30
1176,9409715,41
1177,9409819,91
1178,9409958,62
1179,9410074,93
1180,9418470,41
1181,9418774,65
1182,9426589,67
1183,9409702,91
1184,9409707,60
1185,9409816,60
1186,9409817,22
1187,9409824,52
1188,9409851,1
1189,9409962,1
1190,9409963,22
1191,9410029,93
1192,9410030,93
1193,9418691,93
1194,9418761,21
1195,9469618,1
1196,9409708,1
1197,9409713,41
1198,9409714,81
1199,9409790,91
1200,9409793,91
1201,9409818,91
1202,9409822,60
1203,9409823,93
1204,9409825,93
1205,9409965,1
1206,9410033,91
1207,9418619,81
1208,9409703,60
1209,9409711,30
1210,9409712,81
1211,9409756,65
1212,9409791,1
1213,9409795,91
1214,9409798,82
1215,9409821,52
1216,9409827,91
1217,9410032,47
1218,9410044,79
1219,9418557,4
1220,9426358,65
1221,9409701,52
1222,9409710,81
1223,9409765,52
1224,9409766,52
1225,9409783,65
1226,9409794,91
1227,9409812,52
1228,9409815,48
1229,9409848,52
1230,9410005,41
1231,9410031,52
1232,9470242,81
1233,9409709,81
1234,9409789,91
1235,9409796,47
1236,9409797,1
1237,9409957,62
1238,9410072,48
1239,9410073,65
1240,9573811,78
1241,9402596,91
1242,9402740,60
1243,9402818,74
1244,9409706,26
1245,9409755,4
1246,9409810,93
1247,9409814,67
1248,9409853,81
1249,9402590,26
1250,9402591,67
1251,9402595,67
1252,9402598,22
1253,9402600,67
1254,9402602,91
1255,9402603,60
1256,9402660,21
1257,9402690,91
1258,9402717,91
1259,9402720,91
1260,9402817,74
1261,9402876,67
1262,9402877,67
1263,9402878,67
1264,9402879,47
1265,9402880,67
1266,9409699,91
1267,9409960,52
1268,9409961,52
1269,9402589,67
1270,9402599,41
1271,9402892,78
1272,9402893,78
1273,9402950,4
1274,9409964,91
1275,9418622,91
1276,9426383,52
1277,9469703,52
1278,9402592,91
1279,9402601,91
1280,9402716,91
1281,9402804,93
1282,9410027,52
1283,9682816,91
1284,9402594,52
1285,9402597,91
1286,9402659,48
1287,9402714,28
1288,9402715,22
1289,9402719,91
1290,9402721,91
1291,9402816,91
1292,9469612,52
1293,9402593,52
1294,9402606,81
1295,9402604,26
1296,9402605,26
1297,9402718,26
1298,9402745,91
1299,9402813,78
1300,9409959,26
1301,9410071,41
1302,9386847,60
1303,9402661,21
1304,9402709,52
1305,9402881,52
1306,9402887,62
1307,9469613,52
1308,9594550,21
1309,9386666,60
1310,9386841,60
1311,9402710,60
1312,9402711,52
1313,9402891,60
1314,9386672,91
1315,9386673,91
1316,9386675,22
1317,9386780,91
1318,9386791,91
1319,9386844,1
1320,9386968,62
1321,9387020,52
1322,9387044,78
1323,9387046,78
1324,9402700,22
1325,9402712,52
1326,9402713,60
1327,9402949,21
1328,9426273,91
1329,9426556,78
1330,9469617,52
1331,9386678,1
1332,9386796,91
1333,9386802,93
1334,9386842,67
1335,9402588,52
1336,9402699,26
1337,9386667,93
1338,9386668,93
1339,9386669,93
1340,9386670,91
1341,9386671,93
1342,9386782,22
1343,9386798,91
1344,9386846,67
1345,9470241,1
1346,9386729,9
1347,9386800,26
1348,9387041,48
1349,9387133,48
1350,9386728,9
1351,9386730,21
1352,9386801,60
1353,9386969,52
1354,9387042,21
1355,9469739,52
1356,9682815,91
1357,9377896,78
1358,9378157,67
1359,9378158,93
1360,9378178,91
1361,9386790,91
1362,9386797,91
1363,9386836,91
1364,9386967,65
1365,9386970,26
1366,9386982,82
1367,9387021,91
1368,9387045,65
1369,9402951,67
1370,9682796,62
1371,9377892,78
1372,9377952,60
1373,9377953,91
1374,9377978,60
1375,9386665,52
1376,9386792,52
1377,9409696,81
1378,9409697,52
1379,9409855,30
1380,9469250,67
1381,9377832,91
1382,9377833,91
1383,9377834,52
1384,9377891,78
1385,9377895,78
1386,9377979,1
1387,9418730,93
1388,9609933,1
1389,9377830,93
1390,9377894,78
1391,9377951,60
1392,9378066,93
1393,9378175,78
1394,9378176,91
1395,9378177,91
1396,9386674,91
1397,9386815,26
1398,9409695,91
1399,9469249,52
1400,9469702,30
1401,9377826,52
1402,9377827,52
1403,9377828,81
1404,9377889,78
1405,9377890,78
1406,9377959,93
1407,9377966,93
1408,9377977,47
1409,9378114,82
1410,9378253,67
1411,9409838,91
1412,9409839,91
1413,9409840,91
1414,9409841,91
1415,9469701,67
1416,9377950,30
1417,9378151,91
1418,9682814,93
1419,9377931,65
1420,9377944,81
1421,9682813,91
1422,9365725,91
1423,9365849,91
1424,9365939,93
1425,9377888,4
1426,9377949,22
1427,9377954,60
1428,9377955,91
1429,9377957,26
1430,9377960,52
1431,9378096,91
1432,9386834,30
1433,9409811,67
1434,9365724,91
1435,9365840,93
1436,9365880,93
1437,9365882,21
1438,9377824,30
1439,9377825,91
1440,9377945,91
1441,9377956,60
1442,9378094,91
1443,9378095,91
1444,9378098,81
1445,9378099,91
1446,9386837,22
1447,9386838,30
1448,9386983,93
1449,9409704,41
1450,9410028,41
1451,9469274,79
1452,9469465,52
1453,9365720,93
1454,9365721,93
1455,9365803,91
1456,9365878,30
1457,9377887,4
1458,9377943,91
1459,9386795,52
1460,9402835,91
1461,9409826,81
1462,9467786,52
1463,9365788,4
1464,9365790,65
1465,9365851,91
1466,9365855,91
1467,9365874,22
1468,9365937,93
1469,9366013,91
1470,9366014,93
1471,9366040,21
1472,9377821,93
1473,9377823,52
1474,9377902,48
1475,9378078,93
1476,9417724,78
1477,9466743,91
1478,9469248,52
1479,9469310,4
1480,9469556,4
1481,9470772,62
1482,9365636,79
1483,9365787,4
1484,9365848,52
1485,9365850,93
1486,9365921,91
1487,9366097,78
1488,9377958,93
1489,9378081,30
1490,9386793,91
1491,9471209,79
1492,9365881,93
1493,9366042,78
1494,9378250,52
1495,9409828,91
1496,9365786,65
1497,9365879,91
1498,9365920,78
1499,9366100,67
1500,9378249,52
1501,9356748,52
1502,9356749,52
1503,9356998,93
1504,9357071,52
1505,9357072,67
1506,9365785,48
1507,9365847,93
1508,9378102,91
1509,9634019,26
1510,9356633,52
1511,9356722,91
1512,9356775,93
1513,9356974,91
1514,9365852,91
1515,9377820,26
1516,9378101,30
1517,9469247,67
1518,9835317,81
1519,9356635,93
1520,9356721,91
1521,9356746,91
1522,9356783,60
1523,9356977,30
1524,9356999,93
1525,9357000,93
1526,9365714,91
1527,9365861,93
1528,9365922,93
1529,9378100,5
1530,9402794,21
1531,9682812,60
1532,9356631,52
1533,9356692,91
1534,9356753,60
1535,9356755,91
1536,9356757,67
1537,9356758,93
1538,9356885,78
1539,9365938,93
1540,9378251,41
1541,9386833,30
1542,9469246,30
1543,9356625,62
1544,9356629,52
1545,9356630,26
1546,9356634,60
1547,9356637,91
1548,9356784,93
1549,9356785,93
1550,9356882,93
1551,9356888,78
1552,9357046,91
1553,9357054,30
1554,9357109,48
1555,9365856,67
1556,9356745,52
1557,9357111,26
1558,9403145,9
1559,9356750,60
1560,9356884,65
1561,9356975,60
1562,9357045,26
1563,9365883,41
1564,9365908,78
1565,9349650,5
1566,9356636,91
1567,9356693,91
1568,9356741,26
1569,9356752,26
1570,9356756,26
1571,9356781,91
1572,9356782,74
1573,9349394,41
1574,9349397,5
1575,9349401,26
1576,9349530,91
1577,9349548,52
1578,9349645,91
1579,9349662,93
1580,9349663,93
1581,9349769,78
1582,9356742,93
1583,9356768,26
1584,9356976,5
1585,9357069,62
1586,9469779,67
1587,9349526,93
1588,9349534,91
1589,9349616,91
1590,9349642,52
1591,9356627,26
1592,9386835,30
1593,9470554,67
1594,9349399,93
1595,9349533,52
1596,9349558,93
1597,9349629,78
1598,9349647,5
1599,9349721,5
1600,9349722,93
1601,9349723,93
1602,9356626,81
1603,9356747,91
1604,9470556,67
1605,9349398,5
1606,9349402,30
1607,9349403,52
1608,9349522,5
1609,9349523,91
1610,9349524,91
1611,9349529,60
1612,9349531,91
1613,9349540,93
1614,9349556,60
1615,9356694,91
1616,9349495,4
1617,9349525,60
1618,9349628,78
1619,9349476,48
1620,9349497,60
1621,9349643,60
1622,9349646,22
1623,9366099,52
1624,9377818,52
1625,9378252,4
1626,9342114,78
1627,9349392,93
1628,9349517,91
1629,9349527,5
1630,9349554,93
1631,9349649,5
1632,9349771,62
1633,9349836,30
1634,9349840,78
1635,9349846,93
1636,9341876,91
1637,9342132,5
1638,9342187,5
1639,9349644,52
1640,9349772,30
1641,9341872,91
1642,9341873,60
1643,9341882,5
1644,9341987,5
1645,9342006,60
1646,9342007,93
1647,9342018,67
1648,9342030,91
1649,9342046,74
1650,9349555,30
1651,9349724,91
1652,9365713,91
1653,9341868,62
1654,9341874,5
1655,9342001,60
1656,9342005,60
1657,9342047,60
1658,9342105,67
1659,9342106,67
1660,9342130,5
1661,9342185,93
