,data_id,cluster_label
554,9702125,63
555,9702126,63
556,9702140,14
557,9702144,63
558,9702146,27
559,9702149,6
560,9702150,27
561,9702557,9
562,9702683,98
563,9702690,9
564,9702771,41
565,9702773,41
566,9702774,41
567,9702775,41
568,9702779,41
569,9702781,41
570,9702782,41
571,9703011,32
572,9703013,32
573,9794956,71
574,9702104,71
575,9702128,63
576,9702136,63
577,9702137,14
578,9702138,14
579,9702139,14
580,9702143,14
581,9702147,27
582,9702681,27
583,9702776,49
584,9790813,27
585,9702103,20
586,9702124,14
587,9702127,14
588,9702133,14
589,9702134,14
590,9702135,97
591,9702784,41
592,9703020,32
593,9727526,12
594,9794953,97
595,9683000,14
596,9683010,14
597,9683011,14
598,9683121,27
599,9683188,41
600,9702102,20
601,9702777,41
602,9790814,27
603,9794954,27
604,9816960,27
605,9682985,27
606,9682992,63
607,9683122,98
608,9683123,98
609,9683183,12
610,9683340,32
611,9683341,12
612,9715179,6
613,9682983,71
614,9682986,27
615,9682987,27
616,9682993,63
617,9682994,63
618,9682995,63
619,9682996,97
620,9682997,14
621,9683009,14
622,9683012,63
623,9683030,9
624,9683033,12
625,9683205,41
626,9683206,41
627,9683207,49
628,9683210,41
629,9683211,41
630,9683334,32
631,9683339,32
632,9682977,14
633,9682984,71
634,9682989,27
635,9683001,14
636,9683013,14
637,9683029,9
638,9683032,9
639,9683185,41
640,9683191,41
641,9683192,41
642,9683193,41
643,9683194,41
644,9683195,41
645,9683196,41
646,9683197,41
647,9683198,41
648,9683199,41
649,9683200,49
650,9683201,41
651,9683202,41
652,9683203,41
653,9683204,41
654,9683336,32
655,9683338,32
656,9794951,27
657,9794959,6
658,9794960,6
659,9682974,14
660,9682979,27
661,9683002,14
662,9683003,14
663,9683016,81
664,9683017,71
665,9683031,9
666,9683186,49
667,9683190,49
668,9683213,53
669,9683333,32
670,9683335,32
671,9683337,32
672,9794948,20
673,9794949,12
674,9794952,14
675,9816958,27
676,9682970,27
677,9682971,27
678,9682972,27
679,9682973,27
680,9683004,14
681,9683005,63
682,9683015,12
683,9683028,9
684,9683120,47
685,9683209,41
686,9683212,53
687,9794947,20
688,9794950,27
689,9682969,14
690,9682988,27
691,9682991,63
692,9682998,14
693,9683006,14
694,9683184,41
695,9668953,9
696,9669016,32
697,9669020,49
698,9669030,32
699,9669034,49
700,9669035,41
701,9669036,41
702,9669084,49
703,9682999,14
704,9683007,14
705,9683008,14
706,9683208,49
707,9668884,9
708,9668999,32
709,9669000,32
710,9669002,49
711,9669008,41
712,9669019,49
713,9669023,9
714,9669024,49
715,9669025,49
716,9669026,49
717,9669058,12
718,9669060,41
719,9669062,49
720,9669063,49
721,9669075,49
722,9669081,49
723,9669395,14
724,9669564,97
725,9669565,97
726,9669568,97
727,9669576,14
728,9683187,41
729,9683189,49
730,9668931,6
731,9669005,32
732,9669029,32
733,9669097,32
734,9669099,32
735,9669392,63
736,9669393,14
737,9669396,63
738,9669397,63
739,9669411,97
740,9669448,14
741,9669520,63
742,9682964,97
743,9669009,41
744,9669018,32
745,9669021,41
746,9669027,41
747,9669114,49
748,9669569,63
749,9669578,63
750,9794945,63
751,9668954,49
752,9669001,41
753,9669007,41
754,9669076,41
755,9669077,49
756,9669082,41
757,9669092,41
758,9669098,32
759,9669150,41
760,9669562,97
761,9669566,97
762,9669571,63
763,9669572,14
764,9669574,14
765,9669577,97
766,9794946,27
767,9668955,41
768,9669006,27
769,9669017,32
770,9669069,9
771,9669387,27
772,9669388,71
773,9669390,20
774,9669570,63
775,9669575,14
776,9669579,63
777,9669580,14
778,9669581,97
779,9682963,12
780,9668925,47
781,9669389,71
782,9669399,71
783,9669400,12
784,9669573,14
785,9682965,14
786,9794944,20
787,9642505,14
788,9643480,12
789,9668924,20
790,9669391,27
791,9642279,27
792,9642289,97
793,9642297,14
794,9642437,63
795,9642444,27
796,9642448,63
797,9642501,14
798,9642503,63
799,9642514,63
800,9642515,97
801,9642517,63
802,9643434,41
803,9643435,49
804,9643439,41
805,9643440,53
806,9643481,32
807,9643482,32
808,9643498,32
809,9643499,32
810,9643503,32
811,9643505,41
812,9643508,41
813,9643510,41
814,9643606,41
815,9643658,32
816,9643661,32
817,9669447,27
818,9790811,27
819,9816957,27
820,9642298,63
821,9642436,27
822,9642439,63
823,9642442,27
824,9642518,63
825,9643491,27
826,9643504,41
827,9643573,49
828,9643577,41
829,9643592,49
830,9643622,49
831,9643623,41
832,9643654,41
833,9643662,32
834,9643664,12
835,9642283,27
836,9642441,27
837,9642446,63
838,9642450,27
839,9642507,14
840,9642513,63
841,9643436,49
842,9643437,49
843,9643488,41
844,9643496,49
845,9643497,49
846,9643500,32
847,9643502,32
848,9643546,9
849,9643547,9
850,9643570,49
851,9643591,41
852,9643657,32
853,9642282,27
854,9642285,14
855,9642510,97
856,9643438,49
857,9643501,32
858,9643509,49
859,9643608,32
860,9643659,32
861,9643660,32
862,9643663,9
863,9643665,32
864,9642274,27
865,9642275,27
866,9642277,27
867,9642281,47
868,9642286,63
869,9642288,97
870,9642438,14
871,9642440,63
872,9642443,27
873,9642445,27
874,9642447,63
875,9642449,63
876,9642509,63
877,9643428,49
878,9643429,49
879,9643430,49
880,9643431,49
881,9643432,49
882,9643433,49
883,9643512,49
884,9643571,49
885,9643572,49
886,9643574,49
887,9643575,49
888,9643576,49
889,9643578,49
890,9643585,49
891,9643586,49
892,9643587,49
893,9643588,49
894,9643590,49
895,9643593,49
896,9643596,85
897,9643598,49
898,9643655,49
899,9794943,6
900,9816956,71
901,9642271,71
902,9642276,27
903,9642341,97
904,9643483,32
905,9643486,53
906,9643492,12
907,9643597,85
908,9643602,32
909,9643607,32
910,9643609,32
911,9643610,32
912,9643611,98
913,9682962,14
914,9794939,20
915,9794941,27
916,9794942,27
917,9634034,27
918,9635466,98
919,9635500,49
920,9635569,49
921,9635594,49
922,9635669,49
923,9635762,32
924,9642451,27
925,9642452,27
926,9643427,12
927,9643507,53
928,9643594,27
929,9633845,63
930,9634030,14
931,9634037,14
932,9634088,63
933,9634091,63
934,9634094,63
935,9635435,9
936,9635572,49
937,9635578,49
938,9635595,49
939,9635596,49
940,9635638,98
941,9635639,49
942,9635676,49
943,9635682,49
944,9635683,49
945,9635709,98
946,9635710,98
947,9635759,32
948,9633835,63
949,9633837,14
950,9633838,63
951,9633912,14
952,9633917,27
953,9633955,14
954,9634031,63
955,9634035,63
956,9634036,63
957,9634090,14
958,9635465,98
959,9635560,49
960,9635576,49
961,9635593,49
962,9635598,49
963,9635650,49
964,9635666,49
965,9635675,49
966,9635677,49
967,9635687,32
968,9635690,49
969,9635693,32
970,9635697,98
971,9635757,32
972,9794938,20
973,9633841,63
974,9633842,63
975,9633843,14
976,9633844,97
977,9633859,27
978,9633860,27
979,9633861,27
980,9633916,27
981,9634033,97
982,9635499,49
983,9635567,27
984,9635568,85
985,9635571,49
986,9635573,49
987,9635636,9
988,9635637,9
989,9635651,49
990,9635667,49
991,9635672,9
992,9635678,49
993,9635711,32
994,9635712,32
995,9635758,32
996,9635760,32
997,9635761,32
998,9669469,71
999,9713817,27
1000,9794937,27
1001,9633853,63
1002,9633857,81
1003,9634084,14
1004,9634087,63
1005,9634089,14
1006,9635501,49
1007,9635565,32
1008,9635575,49
1009,9635590,32
1010,9635591,32
1011,9635592,32
1012,9635597,49
1013,9635673,32
1014,9635674,32
1015,9635691,49
1016,9635694,32
1017,9635695,32
1018,9635696,98
1019,9635715,49
1020,9635716,49
1021,9635756,32
1022,9794934,27
1023,9794935,63
1024,9794936,27
1025,9633836,6
1026,9633846,97
1027,9633851,27
1028,9633852,27
1029,9634038,27
1030,9635467,47
1031,9635557,32
1032,9635564,49
1033,9635640,9
1034,9635754,49
1035,9643599,49
1036,9816955,27
1037,9633839,27
1038,9633849,27
1039,9633850,27
1040,9633914,27
1041,9633918,81
1042,9634039,27
1043,9634092,63
1044,9634093,97
1045,9635502,12
1046,9635566,32
1047,9635583,49
1048,9635589,32
1049,9635692,32
1050,9635714,49
1051,9635740,49
1052,9635763,32
1053,9794933,81
1054,9610273,49
1055,9610355,32
1056,9610357,49
1057,9610377,49
1058,9610504,32
1059,9610505,32
1060,9610508,12
1061,9610571,32
1062,9633840,27
1063,9633913,63
1064,9635464,47
1065,9635498,49
1066,9635561,49
1067,9635580,49
1068,9635842,9
1069,9610003,14
1070,9610004,97
1071,9610005,97
1072,9610271,49
1073,9610356,49
1074,9610360,27
1075,9610419,49
1076,9610421,9
1077,9610527,49
1078,9610528,49
1079,9634032,27
1080,9635497,49
1081,9635577,53
1082,9635579,49
1083,9642340,27
1084,9682961,14
1085,9794931,71
1086,9794932,71
1087,9610015,27
1088,9610016,6
1089,9610017,63
1090,9610134,27
1091,9610168,63
1092,9610246,6
1093,9610270,49
1094,9610276,49
1095,9610367,49
1096,9610455,49
1097,9610459,49
1098,9610472,9
1099,9610496,32
1100,9610498,32
1101,9610573,32
1102,9610574,32
1103,9610576,32
1104,9635582,49
1105,9794929,97
1106,9816954,27
1107,9609983,27
1108,9610013,63
1109,9610274,49
1110,9610275,49
1111,9610277,9
1112,9610342,49
1113,9610345,49
1114,9610349,49
1115,9610368,49
1116,9610430,49
1117,9610452,49
1118,9610453,49
1119,9610456,49
1120,9610473,49
1121,9610474,49
1122,9610475,49
1123,9610482,49
1124,9610483,49
1125,9610497,32
1126,9610500,49
1127,9610548,49
1128,9610567,49
1129,9610572,32
1130,9610577,32
1131,9633847,27
1132,9635570,49
1133,9643493,27
1134,9669478,27
1135,9682960,14
1136,9794930,20
1137,9610011,63
1138,9610133,63
1139,9610272,49
1140,9610379,49
1141,9610464,32
1142,9610470,9
1143,9610506,32
1144,9610507,32
1145,9610575,32
1146,9635574,49
1147,9693451,6
1148,9609985,27
1149,9609986,63
1150,9609987,63
1151,9609988,63
1152,9609989,97
1153,9609990,63
1154,9609991,12
1155,9609992,12
1156,9609993,63
1157,9609994,63
1158,9609995,63
1159,9609996,63
1160,9609997,63
1161,9609998,97
1162,9609999,63
1163,9610000,63
1164,9610001,63
1165,9610002,63
1166,9610006,14
1167,9610008,27
1168,9610009,27
1169,9610010,63
1170,9610031,71
1171,9610169,63
1172,9610173,63
1173,9610454,49
1174,9610457,49
1175,9635581,49
1176,9610172,63
1177,9610361,12
1178,9610376,49
1179,9610481,6
1180,9610529,49
1181,9682957,14
1182,9682958,63
1183,9682959,63
1184,9594773,63
1185,9594777,97
1186,9608427,49
1187,9608441,49
1188,9608447,32
1189,9608455,32
1190,9594433,63
1191,9594447,97
1192,9594448,97
1193,9594449,97
1194,9594461,63
1195,9594472,14
1196,9608336,49
1197,9608344,49
1198,9608346,49
1199,9608365,49
1200,9608409,49
1201,9608443,32
1202,9608446,49
1203,9608506,32
1204,9608651,49
1205,9610135,6
1206,9610230,6
1207,9610346,27
1208,9610465,49
1209,9623724,49
1210,9594474,63
1211,9594564,27
1212,9594758,63
1213,9608335,12
1214,9608343,9
1215,9608351,32
1216,9608432,9
1217,9608444,32
1218,9608502,32
1219,9608503,32
1220,9608505,32
1221,9608507,32
1222,9608508,9
1223,9610348,9
1224,9594435,97
1225,9594436,97
1226,9594437,63
1227,9594441,63
1228,9594443,63
1229,9594445,63
1230,9594460,97
1231,9594703,63
1232,9594759,63
1233,9594761,63
1234,9594763,63
1235,9594769,63
1236,9594774,63
1237,9594776,63
1238,9594782,63
1239,9594783,63
1240,9594784,63
1241,9594785,63
1242,9594787,63
1243,9594789,63
1244,9594790,63
1245,9608391,49
1246,9608402,49
1247,9608408,49
1248,9608411,49
1249,9608426,49
1250,9715178,97
1251,9794919,97
1252,9794920,12
1253,9794921,97
1254,9794922,63
1255,9794923,63
1256,9594458,63
1257,9594459,27
1258,9594471,14
1259,9594473,63
1260,9594760,6
1261,9594772,63
1262,9594775,63
1263,9594778,63
1264,9594781,63
1265,9594786,63
1266,9594791,63
1267,9608355,49
1268,9608424,49
1269,9608425,49
1270,9608431,9
1271,9608451,32
1272,9608452,12
1273,9608504,32
1274,9594455,71
1275,9594457,63
1276,9594479,63
1277,9594702,27
1278,9594704,63
1279,9594705,27
1280,9594706,27
1281,9594726,12
1282,9594771,63
1283,9594779,63
1284,9594780,63
1285,9594788,63
1286,9594792,97
1287,9608285,49
1288,9608345,53
1289,9608359,49
1290,9608393,9
1291,9608410,49
1292,9608449,32
1293,9794917,12
1294,9794918,97
1295,9794926,63
1296,9794928,71
1297,9594454,20
1298,9594470,63
1299,9608286,53
1300,9608287,53
1301,9608353,9
1302,9608356,49
1303,9608396,9
1304,9608450,12
1305,9608499,49
1306,9794925,63
1307,9582181,49
1308,9582356,63
1309,9582357,97
1310,9582358,63
1311,9582359,63
1312,9582360,63
1313,9582361,63
1314,9582362,63
1315,9582363,63
1316,9582364,63
1317,9582365,63
1318,9582366,63
1319,9582367,63
1320,9582368,63
1321,9582369,63
1322,9582370,63
1323,9582371,63
1324,9582372,12
1325,9582631,49
1326,9582654,32
1327,9582655,32
1328,9582657,32
1329,9582698,27
1330,9582762,63
1331,9582806,63
1332,9594429,20
1333,9594430,97
1334,9594431,97
1335,9608216,9
1336,9608283,49
1337,9608392,9
1338,9608448,12
1339,9794924,63
1340,9802229,6
1341,9582154,85
1342,9582184,49
1343,9582353,63
1344,9582374,81
1345,9582399,9
1346,9582543,49
1347,9582656,32
1348,9582704,27
1349,9582780,32
1350,9582809,63
1351,9608453,12
1352,9693462,49
1353,9794909,27
1354,9794914,20
1355,9794915,20
1356,9794927,27
1357,9582183,49
1358,9582344,20
1359,9582345,20
1360,9582346,20
1361,9582347,20
1362,9582622,49
1363,9582696,27
1364,9582702,27
1365,9582706,9
1366,9582736,49
1367,9582777,32
1368,9582779,12
1369,9582781,32
1370,9582782,32
1371,9582787,63
1372,9582798,63
1373,9608352,49
1374,9794912,20
1375,9794913,20
1376,9582049,85
1377,9582182,49
1378,9582337,63
1379,9582338,63
1380,9582376,14
1381,9582379,32
1382,9582400,12
1383,9582422,53
1384,9582506,9
1385,9582584,49
1386,9582694,27
1387,9582695,63
1388,9582760,63
1389,9582776,9
1390,9582786,63
1391,9582808,63
1392,9582811,63
1393,9594476,63
1394,9794906,20
1395,9582180,49
1396,9582341,12
1397,9582343,6
1398,9582384,49
1399,9582392,49
1400,9582421,53
1401,9582507,9
1402,9582566,49
1403,9582567,49
1404,9582568,49
1405,9582569,49
1406,9582615,9
1407,9582642,32
1408,9582650,9
1409,9582652,49
1410,9582659,12
1411,9582660,32
1412,9582693,27
1413,9582699,71
1414,9582721,49
1415,9582722,49
1416,9582723,49
1417,9582724,49
1418,9582725,49
1419,9582778,32
1420,9594480,27
1421,9794911,20
1422,9582178,9
1423,9582179,12
1424,9582331,14
1425,9582333,63
1426,9582334,63
1427,9582375,27
1428,9582393,12
1429,9582419,49
1430,9582565,49
1431,9582574,27
1432,9582658,32
1433,9582697,63
1434,9582700,27
1435,9582701,63
1436,9582761,63
1437,9582763,63
1438,9582764,63
1439,9582765,63
1440,9582783,9
1441,9582785,63
1442,9582792,14
1443,9582794,63
1444,9582800,63
1445,9582805,63
1446,9582825,63
1447,9794904,63
1448,9582153,6
1449,9582335,63
1450,9582394,9
1451,9582395,32
1452,9582420,49
1453,9582617,32
1454,9582626,9
1455,9582643,12
1456,9582644,12
1457,9582788,63
1458,9582791,63
1459,9582815,63
1460,9794905,20
1461,9794908,27
1462,9794910,71
1463,9569281,49
1464,9569282,49
1465,9569283,49
1466,9569284,49
1467,9569285,49
1468,9569286,49
1469,9569287,49
1470,9569288,49
1471,9569289,49
1472,9569290,49
1473,9569291,49
1474,9569355,12
1475,9569356,12
1476,9569359,32
1477,9569376,32
1478,9569379,49
1479,9569380,49
1480,9569421,9
1481,9569493,49
1482,9569494,49
1483,9569495,49
1484,9569496,49
1485,9569497,49
1486,9569498,49
1487,9569499,49
1488,9569500,49
1489,9569501,49
1490,9569502,49
1491,9569503,49
1492,9569505,49
1493,9569506,49
1494,9569507,49
1495,9569508,49
1496,9569556,32
1497,9569558,9
1498,9569559,9
1499,9582128,47
1500,9582329,20
1501,9794903,20
1502,9569292,49
1503,9569293,49
1504,9569358,32
1505,9569365,85
1506,9569373,49
1507,9569384,53
1508,9569445,49
1509,9569448,49
1510,9569450,49
1511,9569466,49
1512,9569469,49
1513,9569477,49
1514,9573689,63
1515,9573692,97
1516,9573718,97
1517,9582048,9
1518,9582326,97
1519,9582327,97
1520,9582328,20
1521,9794907,20
1522,9794916,27
1523,9569354,12
1524,9569357,12
1525,9569368,9
1526,9569374,49
1527,9569377,49
1528,9569446,49
1529,9569480,32
1530,9569552,32
1531,9569553,32
1532,9569555,32
1533,9573687,63
1534,9573688,63
1535,9573699,27
1536,9573700,27
1537,9573701,71
1538,9569369,9
1539,9569370,49
1540,9569375,74
1541,9569383,49
1542,9569396,74
1543,9569429,74
1544,9569432,74
1545,9569476,32
1546,9569479,32
1547,9569484,32
1548,9569485,32
1549,9573685,63
1550,9573697,27
1551,9573841,63
1552,9794902,63
1553,9569366,9
1554,9569422,9
1555,9569435,74
1556,9569447,49
1557,9569481,32
1558,9569482,32
1559,9569483,32
1560,9569554,32
1561,9569557,32
1562,9569643,9
1563,9573686,63
1564,9573874,63
1565,9582498,27
1566,9715175,20
1567,9715176,20
1568,9794901,27
1569,9569367,9
1570,9569371,74
1571,9569382,74
1572,9573693,63
1573,9573695,27
1574,9573837,63
1575,9573838,97
1576,9573839,97
1577,9573840,14
1578,9573872,63
1579,9573875,63
1580,9569353,12
1581,9569433,12
1582,9569449,49
1583,9573694,27
1584,9573870,97
1585,9573871,63
1586,9560329,85
1587,9560352,49
1588,9560476,49
1589,9560500,49
1590,9560503,49
1591,9560529,49
1592,9565019,63
1593,9569372,49
1594,9569378,74
1595,9569381,49
1596,9569504,49
1597,9569509,49
1598,9794898,71
1599,9794900,27
1600,9560349,9
1601,9560393,74
1602,9560395,49
1603,9560418,49
1604,9560530,74
1605,9564815,63
1606,9564816,97
1607,9564817,97
1608,9564818,97
1609,9564819,97
1610,9564821,27
1611,9565075,63
1612,9790812,71
1613,9794899,63
1614,9560330,6
1615,9560351,49
1616,9560394,53
1617,9560403,49
1618,9560416,74
1619,9560458,74
1620,9560475,74
1621,9560499,32
1622,9560513,74
1623,9560514,32
1624,9560523,74
1625,9560553,32
1626,9564813,14
1627,9564814,14
1628,9565006,27
1629,9565021,27
1630,9565023,27
1631,9576992,47
1632,9560408,74
1633,9560419,32
1634,9560420,32
1635,9560515,32
1636,9560531,74
1637,9560551,32
1638,9560555,9
1639,9560631,74
1640,9560632,74
1641,9560633,74
1642,9560634,74
1643,9560635,74
1644,9560636,74
1645,9560637,74
1646,9560638,74
1647,9560639,74
1648,9560640,74
1649,9560641,74
1650,9564841,63
1651,9565022,63
1652,9565024,63
1653,9565025,63
1654,9565074,63
1655,9560350,74
1656,9560391,32
1657,9560409,32
1658,9560411,74
1659,9560477,74
1660,9560478,74
1661,9560507,98
